匸	4-2-1
區	3-2-9
卆	2-2-2
卅	4-4-4
丗	4-5-2
卉	2-2-3
卍	4-6-1
凖	2-10-2
卞	2-2-2
卩	4-2-1
卮	3-2-3
夘	1-3-2
卻	1-7-2
卷	2-6-2
厂	4-2-1
厖	3-2-7
厠	3-2-9
厦	3-2-10
厥	3-2-10
厮	3-2-12
厰	3-2-12
厶	4-2-4
參	2-2-9
簒	2-6-11
雙	2-16-2
叟	2-8-2
曼	2-4-7
燮	2-15-2
叮	1-3-2
叨	1-3-2
叭	1-3-2
叺	1-3-2
吁	1-3-3
吽	1-3-4
呀	1-3-5
听	1-3-4
吭	1-3-4
吼	1-3-4
吮	1-3-4
吶	1-3-4
吩	1-3-4
吝	2-2-5
呎	1-3-4
咏	1-3-5
呵	1-3-5
咎	2-5-3
呟	1-3-5
呱	1-3-6
呷	1-3-5
呰	2-6-3
咒	2-6-2
呻	1-3-5
咀	1-3-5
呶	1-3-5
咄	1-3-5
咐	1-3-5
咆	1-3-5
哇	1-3-6
咢	2-6-3
咸	4-9-4
咥	1-3-6
咬	1-3-6
哄	1-3-6
哈	1-3-6
咨	2-6-3
咫	3-4-5
哂	1-3-6
咤	1-3-6
咾	1-3-6
咼	3-6-3
哘	1-3-6
哥	2-5-5
哦	1-3-7
唏	1-3-7
唔	1-3-7
哽	1-3-7
哮	1-3-7
哭	2-6-4
哺	1-3-7
哢	1-3-7
唹	1-3-8
啀	1-3-8
啣	1-3-9
啌	1-3-8
售	2-8-3
啜	1-3-8
啅	1-3-8
啖	1-3-8
啗	1-3-8
唸	1-3-8
唳	1-3-7
啝	1-3-8
喙	1-3-9
喀	1-3-9
咯	1-3-6
喊	1-3-9
喟	1-3-9
啻	2-2-10
啾	1-3-9
喘	1-3-9
喞	1-3-9
單	2-6-6
啼	1-3-9
喃	1-3-9
喩	1-3-9
喇	1-3-9
喨	1-3-9
嗚	1-3-10
嗅	1-3-10
嗟	1-3-10
嗄	1-3-10
嗜	1-3-10
嗤	1-3-10
嗔	1-3-10
嘔	1-3-11
嗷	1-3-11
嘖	1-3-11
嗾	1-3-11
嗽	1-3-11
嘛	1-3-11
嗹	1-3-11
噎	1-3-12
噐	2-6-9
營	2-8-9
嘴	1-3-13
嘶	1-3-12
嘲	1-3-12
嘸	1-3-12
噫	1-3-13
噤	1-3-13
嘯	1-3-13
噬	1-3-13
噪	1-3-13
嚆	1-3-13
嚀	1-3-14
嚊	1-3-14
嚠	1-3-15
嚔	1-3-14
嚏	1-3-14
嚥	1-3-16
嚮	2-13-6
嚶	1-3-17
嚴	2-6-14
囂	2-6-15
嚼	1-3-18
囁	1-3-18
囃	1-3-18
囀	1-3-18
囈	1-3-18
囎	1-3-19
囑	1-3-21
囓	1-3-21
囗	4-3-1
囮	3-3-4
囹	3-3-5
圀	3-3-6
囿	3-3-6
圄	3-3-7
圉	3-3-8
圈	3-3-8
國	3-3-8
圍	3-3-10
圓	3-3-10
團	3-3-11
圖	3-3-11
嗇	2-7-6
圜	3-3-13
圦	1-3-2
圷	1-3-3
圸	1-3-3
坎	1-3-4
圻	1-3-4
址	1-3-4
坏	1-3-4
坩	1-3-5
埀	4-10-2
垈	2-5-3
坡	1-3-5
坿	1-3-5
垉	1-3-5
垓	1-3-6
垠	1-3-6
垳	1-3-6
垤	1-3-6
垪	1-3-6
垰	1-3-6
埃	1-3-7
埆	1-3-7
埔	1-3-7
埒	1-3-7
埓	1-3-7
堊	2-8-3
埖	1-3-7
埣	1-3-8
堋	1-3-8
堙	1-3-9
堝	1-3-9
塲	1-3-11
堡	2-9-3
塢	1-3-10
塋	2-8-5
塰	2-10-3
毀	1-9-4
塒	1-3-10
堽	1-3-9
塹	2-11-3
墅	2-11-3
墹	1-3-12
墟	1-3-12
墫	1-3-12
墺	1-3-13
壞	1-3-16
墻	1-3-13
墸	1-3-12
墮	2-12-3
壅	2-2-14
壓	3-2-15
壑	2-14-3
壗	1-3-14
壙	1-3-15
壘	2-5-13
壥	1-3-17
壜	1-3-16
壤	1-3-17
壟	2-16-3
壯	1-4-3
壺	2-3-9
壹	2-3-9
壻	1-3-9
壼	2-3-10
壽	2-3-11
夂	4-3-1
夊	4-3-1
夐	2-2-12
夛	2-3-3
梦	2-8-3
夥	1-8-6
夬	4-4-4
夭	4-4-4
夲	2-3-2
夸	2-3-3
夾	4-7-4
竒	2-5-4
奕	2-2-7
奐	2-2-7
奎	2-3-6
奚	2-4-6
奘	2-7-3
奢	2-3-9
奠	2-2-10
奧	2-10-3
奬	2-11-3
奩	2-3-11
奸	1-3-3
妁	1-3-3
妝	1-4-3
佞	1-2-5
侫	1-2-6
妣	1-3-4
妲	1-3-5
姆	1-3-5
姨	1-3-6
姜	2-3-6
妍	1-3-4
姙	1-3-6
姚	1-3-6
娥	1-3-7
娟	1-3-7
娑	2-7-3
娜	1-3-7
娉	1-3-7
娚	1-3-7
婀	1-3-8
婬	1-3-8
婉	1-3-8
娵	1-3-8
娶	2-8-3
婢	1-3-8
婪	2-8-3
媚	1-3-9
媼	1-3-10
媾	1-3-10
嫋	1-3-10
嫂	1-3-10
媽	1-3-10
嫣	1-3-11
嫗	1-3-11
嫦	1-3-11
嫩	1-3-11
嫖	1-3-11
嫺	1-3-12
嫻	1-3-12
嬌	1-3-12
嬋	1-3-12
嬖	2-13-3
嬲	1-7-10
嫐	1-3-10
嬪	1-3-14
嬶	1-3-14
嬾	1-3-16
孃	1-3-17
孅	1-3-17
孀	1-3-17
孑	4-3-1
孕	2-2-3
孚	2-4-3
孛	2-4-3
孥	2-5-3
孩	1-3-6
孰	1-8-3
孳	2-3-9
孵	1-4-10
學	2-13-3
斈	2-2-5
孺	1-3-14
宀	4-3-4
它	2-3-2
宦	2-3-7
宸	2-3-7
寃	2-3-8
寇	2-3-8
寉	2-3-8
寔	2-3-9
寐	2-3-9
寤	2-3-11
實	2-3-11
寢	2-3-11
寞	2-3-10
寥	2-3-11
寫	2-3-12
寰	2-3-13
寶	2-3-17
寳	2-3-16
尅	3-7-3
將	1-4-7
專	2-8-3
對	1-11-3
尓	2-2-3
尠	1-9-4
尢	3-2-1
尨	3-4-3
尸	4-3-1
尹	4-4-1
屁	3-3-4
屆	3-3-5
屎	3-3-6
屓	3-3-7
屐	3-3-7
屏	3-3-6
孱	3-3-9
屬	3-3-18
屮	4-3-3
乢	1-3-1
屶	2-3-2
屹	1-3-3
岌	2-3-4
岑	2-3-4
岔	2-2-5
妛	2-3-4
岫	1-3-5
岻	1-3-5
岶	1-3-5
岼	1-3-5
岷	1-3-5
峅	1-3-5
岾	1-3-5
峇	2-3-6
峙	1-3-6
峩	2-3-7
峽	1-3-7
峺	1-3-7
峭	1-3-7
嶌	2-3-11
峪	1-3-7
崋	2-3-7
崕	1-3-8
崗	2-3-8
嵜	2-3-9
崟	2-3-8
崛	1-3-8
崑	2-3-8
崔	2-3-8
崢	1-3-8
崚	1-3-8
崙	2-3-8
崘	1-3-8
嵌	2-3-9
嵒	2-3-9
嵎	1-3-9
嵋	1-3-9
嵬	2-3-10
嵳	2-3-10
嵶	1-3-10
嶇	1-3-11
嶄	2-3-11
嶂	1-3-11
嶢	1-3-12
嶝	1-3-12
嶬	1-3-13
嶮	1-3-13
嶽	2-3-14
嶐	2-3-11
嶷	2-3-14
嶼	1-3-13
巉	1-3-17
巍	2-3-18
巓	2-3-19
巒	2-19-3
巖	2-3-20
巛	1-1-2
巫	4-7-1
已	4-3-1
巵	3-2-5
帋	2-4-3
帚	2-3-5
帙	1-3-5
帑	2-5-3
帛	2-5-3
帶	2-6-5
帷	1-3-8
幄	1-3-9
幃	1-3-10
幀	1-3-9
幎	1-3-10
幗	1-3-11
幔	1-3-11
幟	1-3-12
幢	1-3-12
幤	2-12-3
幇	2-9-3
幵	1-3-3
并	2-3-3
幺	4-3-4
麼	3-3-11
广	4-3-4
庠	3-3-6
廁	3-3-9
廂	3-3-9
廈	3-3-10
廐	3-3-10
廏	3-3-11
廖	3-3-11
廣	3-3-12
廝	3-3-12
廚	3-3-12
廛	3-3-12
廢	3-3-12
廡	3-3-12
廨	3-3-13
廩	3-3-13
廬	3-3-16
廱	3-3-18
廳	3-3-22
廰	3-3-17
廴	4-3-1
廸	3-3-5
廾	4-3-3
弃	2-2-5
弉	2-7-3
彝	2-3-15
彜	2-3-13
弋	4-3-4
弑	1-6-6
弖	2-3-1
弩	2-5-3
弭	1-3-6
弸	1-3-8
彁	1-3-10
彈	1-3-12
彌	1-3-14
彎	2-19-3
弯	2-2-7
彑	4-3-2
彖	2-3-6
彗	2-8-3
彙	2-3-10
彡	2-1-2
彭	1-9-3
彳	2-1-2
彷	1-3-4
徃	1-3-5
徂	1-3-5
彿	1-3-5
徊	1-3-6
很	1-3-6
徑	1-3-7
徇	1-3-6
從	1-3-8
徙	1-3-8
徘	1-3-8
徠	1-3-8
徨	1-3-9
徭	1-3-10
徼	1-3-13
忖	1-3-3
忻	1-3-4
忤	1-3-4
忸	1-3-4
忱	1-3-4
忝	2-4-4
悳	2-8-4
忿	2-2-6
怡	1-3-5
恠	1-3-6
怙	1-3-5
怐	1-3-5
怩	1-3-5
怎	2-5-4
怱	2-5-4
怛	1-3-5
怕	1-3-5
怫	1-3-5
怦	1-3-5
怏	1-3-5
怺	1-3-5
恚	2-3-7
恁	2-6-4
恪	1-3-6
恷	2-6-4
恟	1-3-6
恊	1-3-6
恆	1-3-6
恍	1-3-6
恣	2-6-4
恃	1-3-6
恤	1-3-6
恂	1-3-6
恬	1-3-6
恫	1-3-6
恙	2-3-7
悁	1-3-7
悍	1-3-7
惧	1-3-8
悃	1-3-7
悚	1-3-7
悄	1-3-7
悛	1-3-7
悖	1-3-7
悗	1-3-7
悒	1-3-7
悧	1-3-7
悋	1-3-7
惡	2-8-4
悸	1-3-8
惠	2-8-4
惓	1-3-9
悴	1-3-8
忰	1-3-4
悽	1-3-8
惆	1-3-8
悵	1-3-8
惘	1-3-8
慍	1-3-10
愕	1-3-9
愆	2-9-4
惶	1-3-9
惷	2-5-8
愀	1-3-9
惴	1-3-9
惺	1-3-9
愃	1-3-9
愡	1-3-9
惻	1-3-9
惱	1-3-9
愍	2-9-4
愎	1-3-9
慇	2-10-4
愾	1-3-10
愨	2-10-4
愧	1-3-10
慊	1-3-10
愿	2-10-4
愼	1-3-10
愬	2-10-4
愴	1-3-10
愽	1-3-10
慂	2-10-4
慄	1-3-10
慳	1-3-12
慷	1-3-11
慘	1-3-11
慙	2-11-4
慚	1-3-11
慫	2-11-4
慴	1-3-11
慯	1-3-11
慥	1-3-11
慱	1-3-11
慟	1-3-11
慝	2-10-4
慓	1-3-11
慵	1-3-11
憙	2-3-13
憖	2-12-4
憇	2-11-4
憬	1-3-12
憔	1-3-12
憚	1-3-12
憊	2-12-4
憑	2-12-4
憫	1-3-12
憮	1-3-12
懌	1-3-13
懊	1-3-13
應	3-3-14
懷	1-3-16
懈	1-3-13
懃	2-13-4
懆	1-3-13
憺	1-3-13
懋	2-13-4
罹	2-5-11
懍	1-3-13
懦	1-3-14
懣	2-14-4
懶	1-3-16
懺	1-3-17
懴	1-3-15
懿	1-12-10
懽	1-3-17
懼	1-3-18
懾	1-3-18
戀	2-19-4
戈	4-4-4
戉	4-5-4
戍	4-6-4
戌	4-6-4
戔	2-4-4
戛	2-7-4
戞	2-2-10
戡	1-9-4
截	3-6-8
戮	1-11-4
戰	1-12-4
戲	1-13-4
戳	1-14-4
扁	3-2-7
扎	1-3-1
扞	1-3-3
扣	1-3-3
扛	1-3-3
扠	1-3-3
扨	1-3-3
扼	1-3-4
抂	1-3-4
抉	1-3-4
找	1-3-4
抒	1-3-4
抓	1-3-4
抖	1-3-4
拔	1-3-5
抃	1-3-4
抔	1-3-4
拗	1-3-5
拑	1-3-5
抻	1-3-5
拏	2-5-4
拿	2-2-8
拆	1-3-5
擔	1-3-13
拈	1-3-5
拜	1-4-5
拌	1-3-5
拊	1-3-5
拂	1-3-5
拇	1-3-5
抛	1-3-5
拉	1-3-5
挌	1-3-6
拮	1-3-6
拱	1-3-6
挧	1-3-6
挂	1-3-6
挈	1-3-7
拯	1-3-6
拵	1-3-6
捐	1-3-7
挾	1-3-7
捍	1-3-7
搜	1-3-10
捏	1-3-7
掖	1-3-8
掎	1-3-8
掀	1-3-8
掫	1-3-8
捶	1-3-8
掣	2-8-4
掏	1-3-8
掉	1-3-8
掟	1-3-8
掵	1-3-8
捫	1-3-8
捩	1-3-7
掾	1-3-9
揩	1-3-9
揀	1-3-9
揆	1-3-9
揣	1-3-9
揉	1-3-9
插	1-3-9
揶	1-3-9
揄	1-3-9
搖	1-3-10
搴	2-3-11
搆	1-3-10
搓	1-3-10
搦	1-3-10
搶	1-3-10
攝	1-3-18
搗	1-3-10
搨	1-3-10
搏	1-3-10
摧	1-3-11
摯	2-11-4
摶	1-3-11
摎	1-3-11
攪	1-3-20
撕	1-3-12
撓	1-3-12
撥	1-3-12
撩	1-3-12
撈	1-3-12
撼	1-3-13
據	1-3-13
擒	1-3-13
擅	1-3-13
擇	1-3-13
撻	1-3-13
擘	2-13-4
擂	1-3-13
擱	1-3-14
擧	2-11-6
舉	2-11-5
擠	1-3-14
擡	1-3-14
抬	1-3-5
擣	1-3-14
擯	1-3-14
攬	1-3-22
擶	1-3-15
擴	1-3-15
擲	1-3-15
擺	1-3-15
攀	2-12-7
擽	1-3-15
攘	1-3-17
攜	1-3-18
攅	1-3-15
攤	1-3-19
攣	2-19-4
攫	1-3-20
攴	2-2-2
攵	2-2-2
攷	1-2-4
收	1-2-4
攸	1-2-5
畋	1-5-4
效	1-6-4
敖	1-7-4
敕	1-7-4
敍	1-7-4
敘	1-7-4
敞	1-8-4
敝	1-8-4
敲	2-10-4
數	1-11-4
斂	1-13-4
斃	2-12-6
變	2-19-4
斛	1-7-4
斟	1-9-4
斫	1-5-4
斷	1-14-4
旃	1-4-6
旆	1-4-6
旁	2-2-8
旄	1-4-6
旌	1-4-7
旒	1-4-9
旛	1-4-14
旙	1-4-12
无	4-4-1
旡	4-5-1
旱	2-4-3
杲	2-4-4
昊	2-4-4
昃	2-4-4
旻	2-4-4
杳	2-4-4
昵	1-4-5
昶	3-5-4
昴	2-4-5
昜	2-4-5
晏	2-4-6
晄	1-4-6
晉	2-1-9
晁	2-4-6
晞	1-4-7
晝	2-6-5
晤	1-4-7
晧	1-4-7
晨	2-4-7
晟	2-4-7
晢	2-7-4
晰	1-4-8
暃	2-4-8
暈	2-4-9
暎	1-4-8
暉	1-4-9
暄	1-4-9
暘	1-4-9
暝	1-4-10
曁	2-11-5
暹	3-4-12
曉	1-4-12
暾	1-4-12
暼	2-4-12
曄	1-4-10
暸	1-4-12
曖	1-4-13
曚	1-4-13
曠	1-4-15
昿	1-4-5
曦	1-4-16
曩	2-4-17
曰	3-3-1
曵	4-7-4
曷	2-4-5
朏	1-4-5
朖	1-4-7
朞	2-6-6
朦	1-4-13
朧	1-4-16
霸	2-8-13
朮	4-5-3
朿	4-6-3
朶	2-2-4
杁	1-4-2
朸	1-4-2
朷	1-4-2
杆	1-4-3
杞	1-4-3
杠	1-4-3
杙	1-4-3
杣	1-4-3
杤	1-4-3
枉	1-4-4
杰	2-4-4
枩	2-4-4
杼	1-4-4
杪	1-4-4
枌	1-4-4
枋	1-4-4
枦	1-4-4
枡	1-4-4
枅	1-4-4
枷	1-4-5
柯	1-4-5
枴	1-4-5
柬	4-9-3
枳	1-4-5
柩	1-4-5
枸	1-4-5
柤	1-4-5
柞	1-4-5
柝	1-4-5
柢	1-4-5
柮	1-4-5
枹	1-4-5
柎	1-4-5
柆	1-4-5
柧	1-4-6
檜	1-4-13
栞	2-6-4
框	1-4-6
栩	1-4-6
桀	2-7-4
桍	1-4-6
栲	1-4-6
桎	1-4-6
梳	1-4-7
栫	1-4-6
桙	1-4-6
档	1-4-6
桷	1-4-7
桿	1-4-7
梟	2-7-4
梏	1-4-7
梭	1-4-7
梔	1-4-7
條	1-2-9
梛	1-4-7
梃	1-4-7
檮	1-4-14
梹	1-4-7
桴	1-4-7
梵	2-8-3
梠	1-4-7
梺	2-8-3
椏	1-4-8
梍	1-4-7
桾	1-4-7
椁	1-4-8
棊	2-6-6
椈	1-4-8
棘	1-6-6
椢	1-4-8
椦	1-4-8
棡	1-4-8
椌	1-4-8
棍	1-4-8
棔	1-4-8
棧	1-4-8
棕	1-4-8
椶	1-4-9
椒	1-4-8
椄	1-4-8
棗	2-6-6
棣	1-4-8
椥	1-4-8
棹	1-4-8
棠	2-5-7
棯	1-4-8
椨	1-4-8
椪	1-4-8
椚	1-4-8
椣	1-4-8
椡	1-4-8
棆	1-4-8
楹	1-4-9
楷	1-4-9
楜	1-4-9
楸	1-4-9
楫	1-4-9
楔	1-4-9
楾	1-4-9
楮	1-4-9
椹	1-4-9
楴	1-4-9
椽	1-4-9
楙	1-4-9
椰	1-4-9
楡	1-4-9
楞	1-4-9
楝	1-4-9
榁	1-4-9
楪	1-4-9
榲	1-4-10
榮	2-8-6
槐	1-4-10
榿	1-4-10
槁	1-4-10
槓	1-4-10
榾	1-4-10
槎	1-4-10
寨	2-3-11
槊	1-4-10
槝	1-4-10
榻	1-4-10
槃	2-10-4
榧	1-4-10
樮	1-4-10
榑	1-4-10
榠	1-4-10
榜	1-4-10
榕	1-4-10
榴	1-4-10
槞	1-4-10
槨	1-4-11
樂	2-11-4
樛	1-4-11
槿	1-4-11
權	1-4-17
槹	1-4-11
槲	1-4-11
槧	2-11-4
樅	1-4-11
榱	1-4-10
樞	1-4-11
槭	1-4-11
樔	1-4-11
槫	1-4-11
樊	2-12-3
樒	1-4-11
櫁	1-4-14
樣	1-4-11
樓	1-4-11
橄	1-4-12
樌	1-4-11
橲	1-4-12
樶	1-4-12
橸	1-4-12
橇	1-4-12
橢	1-4-12
橙	1-4-12
橦	1-4-12
橈	1-4-12
樸	1-4-12
樢	1-4-11
檐	1-4-13
檍	1-4-13
檠	2-12-4
檄	1-4-13
檢	1-4-13
檣	1-4-13
檗	2-13-4
蘗	2-3-17
檻	1-4-15
櫃	1-4-14
櫂	1-4-14
檸	1-4-14
檳	1-4-14
檬	1-4-13
櫞	1-4-15
櫑	1-4-15
櫟	1-4-15
檪	1-4-13
櫚	1-4-15
櫪	1-4-16
櫻	1-4-17
欅	1-4-17
蘖	2-3-17
櫺	1-4-17
欒	2-19-4
欖	1-4-22
鬱	2-14-15
欟	1-4-24
欸	1-7-4
欷	1-7-4
盜	2-7-5
欹	1-8-4
飮	1-9-4
歇	1-9-4
歃	1-9-4
歉	1-10-4
歐	1-11-4
歙	1-12-4
歔	1-12-4
歛	1-13-4
歟	1-13-4
歡	1-17-4
歸	1-10-8
歹	4-4-1
歿	1-4-4
殀	1-4-4
殄	1-4-5
殃	1-4-5
殍	1-4-7
殘	1-4-8
殕	1-4-8
殞	1-4-10
殤	1-4-11
殪	1-4-12
殫	1-4-12
殯	1-4-14
殲	1-4-17
殱	1-4-15
殳	2-2-2
殷	1-6-4
殼	1-8-4
毆	1-11-4
毋	4-4-1
毓	1-7-7
毟	2-4-4
毬	3-4-7
毫	2-2-9
毳	2-4-8
毯	3-4-8
麾	3-3-12
氈	1-13-4
氓	1-3-5
气	2-2-2
氛	3-4-4
氤	3-4-6
氣	3-4-6
汞	2-3-4
汕	1-3-3
汢	1-3-3
汪	1-3-4
沂	1-3-4
沍	1-3-4
沚	1-3-4
沁	1-3-4
沛	1-3-5
汾	1-3-4
汨	1-3-4
汳	1-3-4
沒	1-3-4
沐	1-3-4
泄	1-3-5
泱	1-3-5
泓	1-3-5
沽	1-3-5
泗	1-3-5
泅	1-3-5
泝	1-3-5
沮	1-3-5
沱	1-3-5
沾	1-3-5
沺	1-3-5
泛	1-3-4
泯	1-3-5
泙	1-3-5
泪	1-3-5
洟	1-3-6
衍	1-3-6
洶	1-3-6
洫	1-3-6
洽	1-3-6
洸	1-3-6
洙	1-3-6
洵	1-3-6
洳	1-3-6
洒	1-3-6
洌	1-3-6
浣	1-3-7
涓	1-3-7
浤	1-3-7
浚	1-3-7
浹	1-3-7
浙	1-3-7
涎	1-3-7
涕	1-3-7
濤	1-3-14
涅	1-3-7
淹	1-3-8
渕	1-3-8
渊	1-3-8
涵	1-3-8
淇	1-3-8
淦	1-3-8
涸	1-3-8
淆	1-3-8
淬	1-3-8
淞	1-3-8
淌	1-3-8
淨	1-3-8
淒	1-3-8
淅	1-3-8
淺	1-3-8
淙	1-3-8
淤	1-3-8
淕	1-3-8
淪	1-3-8
淮	1-3-8
渭	1-3-9
湮	1-3-9
渮	1-3-8
渙	1-3-9
湲	1-3-9
湟	1-3-9
渾	1-3-9
渣	1-3-9
湫	1-3-9
渫	1-3-9
湶	1-3-9
湍	1-3-9
渟	1-3-9
湃	1-3-9
渺	1-3-9
湎	1-3-9
渤	1-3-9
滿	1-3-11
渝	1-3-9
游	1-3-9
溂	1-3-9
溪	1-3-10
溘	1-3-10
滉	1-3-10
溷	1-3-10
滓	1-3-10
溽	1-3-10
溯	1-3-10
滄	1-3-10
溲	1-3-10
滔	1-3-10
滕	1-4-11
溏	1-3-10
溥	1-3-10
滂	1-3-10
溟	1-3-10
潁	1-6-9
漑	1-3-12
灌	1-3-17
滬	1-3-11
滸	1-3-11
滾	1-3-11
漿	2-11-4
滲	1-3-11
漱	1-3-11
滯	1-3-11
漲	1-3-11
滌	1-3-11
漾	1-3-11
漓	1-3-11
滷	1-3-11
澆	1-3-12
潺	1-3-12
潸	1-3-12
澁	1-3-12
澀	1-3-14
潯	1-3-12
潛	1-3-14
濳	1-3-16
潭	1-3-12
澂	1-3-12
潼	1-3-12
潘	1-3-12
澎	1-3-12
澑	1-3-12
濂	1-3-13
潦	1-3-12
澳	1-3-13
澣	1-3-13
澡	1-3-13
澤	1-3-13
澹	1-3-13
濆	1-3-12
澪	1-3-13
濟	1-3-14
濕	1-3-14
濬	1-3-14
濔	1-3-14
濘	1-3-14
濱	1-3-14
濮	1-3-14
濛	1-3-13
瀉	1-3-15
瀋	1-3-15
濺	1-3-15
瀑	1-3-15
瀁	1-3-15
瀏	1-3-15
濾	1-3-15
瀛	1-3-16
瀚	1-3-16
潴	1-3-12
瀝	1-3-16
瀘	1-3-16
瀟	1-3-16
瀰	1-3-17
瀾	1-3-17
瀲	1-3-17
灑	1-3-19
灣	1-3-22
炙	2-4-4
炒	1-4-4
炯	1-4-5
烱	1-4-7
炬	1-4-5
炸	1-4-5
炳	1-4-5
炮	1-4-5
烟	1-4-6
烋	2-6-4
烝	2-5-5
烙	1-4-6
焉	2-5-6
烽	1-4-7
焜	1-4-8
焙	1-4-8
煥	1-4-9
煕	2-9-4
熈	2-11-4
煦	2-9-4
煢	2-8-5
煌	1-4-9
煖	1-4-9
煬	1-4-9
熏	2-10-4
燻	1-4-14
熄	1-4-10
熕	1-4-10
熨	2-11-4
熬	2-11-4
燗	1-4-12
熹	2-3-13
熾	1-4-12
燒	1-4-12
燉	1-4-12
燔	1-4-12
燎	1-4-12
燠	1-4-13
燬	1-4-13
燧	1-4-13
燵	1-4-13
燼	1-4-14
燹	2-14-4
燿	1-4-14
爍	1-4-15
爐	1-4-16
爛	1-4-17
爨	2-14-15
爭	2-4-4
爬	3-4-4
爰	2-4-5
爲	2-4-8
爻	2-2-2
爼	1-4-5
爿	4-4-4
牀	1-4-4
牆	1-4-13
牋	1-4-8
牘	1-4-15
牴	1-4-5
牾	1-4-7
犂	2-8-4
犁	2-7-4
犇	2-4-8
犒	1-4-10
犖	2-8-6
犢	1-4-15
犧	1-4-16
犹	1-3-4
犲	1-3-3
狃	1-3-4
狆	1-3-4
狄	1-3-4
狎	1-3-5
狒	1-3-5
狢	1-3-6
狠	1-3-6
狡	1-3-6
狹	1-3-7
狷	1-3-7
倏	1-2-9
猗	1-3-8
猊	1-3-8
猜	1-3-8
猖	1-3-8
猝	1-3-8
猴	1-3-9
猯	1-3-9
猩	1-3-9
猥	1-3-9
猾	1-3-10
獎	2-11-4
獏	1-3-10
默	1-12-4
獗	1-3-12
獪	1-3-13
獨	1-3-13
獰	1-3-14
獸	1-15-4
獵	1-3-15
獻	1-16-4
獺	1-3-16
珈	1-4-5
玳	1-4-5
珎	1-4-5
玻	1-4-5
珀	1-4-5
珥	1-4-6
珮	1-4-6
珞	1-4-6
璢	1-4-12
琅	1-4-7
瑯	1-4-10
琥	1-4-8
珸	1-4-7
琲	1-4-8
琺	1-4-8
瑕	1-4-9
琿	1-4-9
瑟	2-8-5
瑙	1-4-9
瑁	1-4-9
瑜	1-4-9
瑩	2-8-7
瑰	1-4-10
瑣	1-4-10
瑪	1-4-10
瑶	1-4-9
瑾	1-4-11
璋	1-4-11
璞	1-4-12
璧	2-13-5
瓊	1-4-14
瓏	1-4-16
瓔	1-4-17
珱	1-4-6
瓠	1-6-6
瓣	1-7-13
瓧	3-5-2
瓩	3-5-3
瓮	2-2-7
瓲	3-5-4
瓰	3-5-4
瓱	3-5-4
瓸	3-5-6
瓷	2-6-5
甄	1-9-5
甃	1-9-5
甅	3-5-9
甌	1-11-5
甎	1-11-5
甍	2-3-12
甕	2-2-16
甓	2-13-5
甞	2-5-8
甦	3-7-5
甬	2-2-5
甼	2-5-2
畄	2-3-5
畍	1-5-4
畊	1-5-4
畉	1-5-4
畛	1-5-5
畆	1-7-2
畚	2-2-8
畩	1-5-6
畤	1-5-6
畧	2-5-6
畫	2-6-6
畭	1-5-7
畸	1-5-8
當	2-5-8
疆	1-6-13
疇	1-5-14
畴	1-5-7
疊	2-5-17
疉	2-5-17
疂	2-5-11
疔	3-5-2
疚	3-5-3
疝	3-5-3
疥	3-5-4
疣	3-5-4
痂	3-5-5
疳	3-5-5
痃	3-5-5
疵	3-5-6
疽	3-5-5
疸	3-5-5
疼	3-5-5
疱	3-5-5
痍	3-5-6
痊	3-5-6
痒	3-5-6
痙	3-5-7
痣	3-5-7
痞	3-5-7
痾	3-5-8
痿	3-5-8
痼	3-5-8
瘁	3-5-8
痰	3-5-8
痺	3-5-8
痲	3-5-8
痳	3-5-8
瘋	3-5-9
瘍	3-5-9
瘉	3-5-9
瘟	3-5-10
瘧	3-5-9
瘠	3-5-10
瘡	3-5-10
瘢	3-5-10
瘤	3-5-10
瘴	3-5-11
瘰	3-5-11
瘻	3-5-11
癇	3-5-12
癈	3-5-12
癆	3-5-12
癜	3-5-13
癘	3-5-12
癡	3-5-14
癢	3-5-15
癨	3-5-16
癩	3-5-16
癪	3-5-16
癧	3-5-16
癬	3-5-17
癰	3-5-18
癲	3-5-19
癶	1-2-3
癸	2-5-4
發	2-5-7
皀	2-5-2
皃	2-5-2
皈	1-5-4
皋	2-5-5
皎	1-5-6
皖	1-5-7
皓	1-5-7
皙	2-8-5
皚	1-5-10
皰	1-5-5
皴	1-7-5
皸	1-9-5
皹	1-5-9
皺	1-10-5
盂	2-3-5
盍	2-3-7
盖	2-3-8
盒	2-2-9
盞	2-4-9
盡	2-5-9
盥	2-11-5
盧	3-4-12
盪	2-12-5
蘯	2-3-17
盻	1-5-4
眈	1-5-4
眇	1-5-4
眄	1-5-4
眩	1-5-5
眤	1-5-5
眞	2-2-8
眥	2-6-5
眦	1-5-6
眛	1-5-5
眷	2-6-5
眸	1-5-6
睇	1-5-7
睚	1-5-8
睨	1-5-8
睫	1-5-8
睛	1-5-8
睥	1-5-8
睿	2-4-10
睾	2-6-8
睹	1-5-9
瞎	1-5-10
瞋	1-5-10
瞑	1-5-10
瞠	1-5-11
瞞	1-5-11
瞰	1-5-12
瞶	1-5-12
瞹	1-5-13
瞿	2-10-8
瞼	1-5-13
瞽	2-13-5
瞻	1-5-13
矇	1-5-13
矍	2-10-10
矗	2-2-22
矚	1-5-21
矜	1-5-4
矣	2-2-5
矮	1-5-8
